lead_created_pst,campaign_name,ad_group,cost,expected_revenue,clicks,conversions,contact_rate,referral_rate,ref_ms _rate
3/13/24,Campaign ABC,AG 54,182.55,0,47,1,0.5,0.5,1
3/13/24,Campaign ABC,AG 55,574.71,1654.58,168,11,0.785714286,0.428571429,0.333333333
3/13/24,Campaign ABC,AG 56,5.76,0,1,0,,,
3/13/24,Campaign ABC,AG 57,3.45,0,1,0,,,
3/13/24,Campaign ABC,AG 59,5.68,0,2,0,,,
3/13/24,Campaign ABC,AG 60,10.97,0,6,0,,,
3/13/24,Campaign ABC,AG 61,54.38,0,13,0,,,
3/13/24,Campaign ABC,AG 64,18.92,0,8,0,,,
3/13/24,Campaign ABC,AG 65,30.71,0,7,1,,,
3/13/24,Campaign ABC,AG 66,24.79,86.77,9,1,0,1,1
3/13/24,Campaign ABC,AG 67,52.24,0,11,1,0,0,
3/13/24,Campaign ABC,AG 71,5.84,0,1,0,,,
3/12/24,Campaign ABC,AG 1,3.96,0,1,0,,,
3/12/24,Campaign ABC,AG2,0,0,0,0,,,
3/12/24,Campaign ABC,AG 4,28.87,0,5,0,,,
3/12/24,Campaign ABC,AG 6,0,0,0,0,,,
3/12/24,Campaign ABC,AG 7,1.11,0,1,0,,,
3/12/24,Campaign ABC,AG 8,33.52,0,11,0,,,
3/12/24,Campaign ABC,AG 9,23.2,0,5,1,0,1,0
3/12/24,Campaign ABC,AG 10,9.92,0,1,0,,,
3/12/24,Campaign ABC,AG 11,32.96,0,7,1,0,0,
3/12/24,Campaign ABC,AG 12,35.65,0,8,0,,,
3/12/24,Campaign ABC,AG 13,22.68,4.2,8,1,0,1,0
3/12/24,Campaign ABC,AG 14,40.84,0,26,0,,,
3/12/24,Campaign ABC,AG 15,40.7,0,14,1,,,
3/12/24,Campaign ABC,AG 17,2.55,0,2,0,0,0,
3/12/24,Campaign ABC,AG 19,0,0,0,0,,,
3/12/24,Campaign ABC,AG 20,2.25,0,1,0,,,
3/12/24,Campaign ABC,AG 21,119.54,53.98,23,2,0.5,0.75,0
3/12/24,Campaign ABC,AG 22,144.36,340.34,34,3,0.75,0.75,0
3/12/24,Campaign ABC,AG 23,32.36,0,10,0,,,
3/12/24,Campaign ABC,AG 25,394.29,185,48,10,0.615384615,0.692307692,0.222222222
3/12/24,Campaign ABC,AG 27,1114.49,1239.04,206,28,0.628571429,0.742857143,0.076923077
3/12/24,Campaign ABC,AG 28,29.62,0,7,0,,,
3/12/24,Campaign ABC,AG 34,253.69,0,74,1,,,
3/12/24,Campaign ABC,AG 35,77.95,8.93,25,1,0.5,0.5,0
3/12/24,Campaign ABC,AG 36,149.63,0,40,1,0,0,
3/12/24,Campaign ABC,AG 37,9.57,0,3,0,,,
3/12/24,Campaign ABC,AG 38,0,0,0,0,,,
3/12/24,Campaign ABC,AG 40,9.55,5.05,4,1,0,1,0
3/12/24,Campaign ABC,AG 42,0,0,0,0,,,
3/12/24,Campaign ABC,AG 43,167.52,23.76,103,2,0.333333333,0.666666667,0
3/12/24,Campaign ABC,AG 44,12.93,28.62,6,1,1,1,0
3/12/24,Campaign ABC,AG 46,57.58,0,10,1,0,0,
3/12/24,Campaign ABC,AG 47,1498.88,398.19,914,31,0.418181818,0.48,0.133333333
3/12/24,Campaign ABC,AG 48,16.44,0,5,1,,,
3/12/24,Campaign ABC,AG 49,0,0,0,0,,,
3/12/24,Campaign ABC,AG 50,9.25,0,1,0,,,
3/12/24,Campaign ABC,AG 51,1.27,0,1,0,,,
3/12/24,Campaign ABC,AG 52,23.92,0,10,1,1,1,0
3/12/24,Campaign ABC,AG 53,0,0,0,0,,,
3/12/24,Campaign ABC,AG 54,178.04,106.2,49,5,0.4,0.2,0
3/12/24,Campaign ABC,AG 55,700.79,178.61,211,14,0.545454545,0.318181818,0.285714286
3/12/24,Campaign ABC,AG 57,0,0,0,0,,,
3/12/24,Campaign ABC,AG 59,0,0,0,0,,,
3/12/24,Campaign ABC,AG 60,4.66,0,3,0,,,
3/12/24,Campaign ABC,AG 61,10.29,0,2,0,,,
3/12/24,Campaign ABC,AG 64,17.89,0,3,0,,,
3/12/24,Campaign ABC,AG 65,31.36,588.19,5,2,1,1,0.666666667
3/12/24,Campaign ABC,AG 66,16.64,8.72,9,1,0,1,0
3/12/24,Campaign ABC,AG 67,36.76,0,10,1,0.5,1,0
3/12/24,Campaign ABC,AG 71,4.76,0,1,0,,,
3/11/24,Campaign ABC,AG 1,2.84,0,1,0,,,
3/11/24,Campaign ABC,AG2,0,0,0,0,,,
3/11/24,Campaign ABC,AG 4,49.33,62.92,7,1,1,1,0
3/11/24,Campaign ABC,AG 5,12.87,0,2,0,,,
3/11/24,Campaign ABC,AG 6,23.64,0,9,1,0,1,0
3/11/24,Campaign ABC,AG 7,2.22,0,1,0,,,
3/11/24,Campaign ABC,AG 8,6.8,0,3,0,,,
3/11/24,Campaign ABC,AG 9,7.15,0,5,0,,,
3/11/24,Campaign ABC,AG 10,0,8.47,0,0,1,1,0
3/11/24,Campaign ABC,AG 11,47.84,37.52,8,1,0,1,0
3/11/24,Campaign ABC,AG 12,6.88,0,1,0,,,
3/11/24,Campaign ABC,AG 13,29.43,0,7,0,,,
3/11/24,Campaign ABC,AG 14,16.82,0,12,0,1,1,0
3/11/24,Campaign ABC,AG 15,19.88,0,5,0,,,
3/11/24,Campaign ABC,AG 17,22.75,0,8,0,,,
3/11/24,Campaign ABC,AG 18,0,0,0,0,,,
3/11/24,Campaign ABC,AG 19,0,0,0,0,,,
3/11/24,Campaign ABC,AG 20,11.61,0,2,1,0,0,
3/11/24,Campaign ABC,AG 21,92.38,30.49,19,1,0,1,0
3/11/24,Campaign ABC,AG 22,108.55,5.77,28,3,0,0.666666667,0
3/11/24,Campaign ABC,AG 23,30.96,0,10,0,,,
3/11/24,Campaign ABC,AG 25,232.01,166.52,32,9,0.625,0.75,0
3/11/24,Campaign ABC,AG 27,1264.65,4773.91,245,23,0.52,0.88,0.272727273
3/11/24,Campaign ABC,AG 28,9.77,0,5,0,,,
3/11/24,Campaign ABC,AG 34,412.47,175.76,109,10,0.090909091,0.727272727,0
3/11/24,Campaign ABC,AG 35,99.08,0,30,1,0.5,0.5,0
3/11/24,Campaign ABC,AG 36,190.55,0,45,3,0.8,0.4,0.5
3/11/24,Campaign ABC,AG 37,4.27,0,2,0,,,
3/11/24,Campaign ABC,AG 38,0,0,0,0,,,
3/11/24,Campaign ABC,AG 40,27.38,0,6,1,0,0,
3/11/24,Campaign ABC,AG 42,3.48,0,1,0,,,
3/11/24,Campaign ABC,AG 43,221.02,7.75,128,3,0.142857143,0.285714286,0
3/11/24,Campaign ABC,AG 44,15.1,0,6,0,,,
3/11/24,Campaign ABC,AG 46,21.86,56.97,7,2,1,1,0
3/11/24,Campaign ABC,AG 47,1718.55,457.82,975,26,0.534482759,0.45,0.25
3/11/24,Campaign ABC,AG 48,23.42,0,5,0,,,
3/11/24,Campaign ABC,AG 49,0,0,0,0,,,
3/11/24,Campaign ABC,AG 50,0,0,0,0,,,
3/11/24,Campaign ABC,AG 52,72.31,247.51,21,1,1,1,1
3/11/24,Campaign ABC,AG 53,0,0,0,0,,,
3/11/24,Campaign ABC,AG 54,129.57,1387.95,33,3,0.75,0.5,0.5
3/11/24,Campaign ABC,AG 55,857.46,964.56,271,13,0.388888889,0.222222222,0.25
3/11/24,Campaign ABC,AG 56,5.86,0,1,0,,,
3/11/24,Campaign ABC,AG 57,0,0,0,0,,,
3/11/24,Campaign ABC,AG 59,0,0,0,0,,,
3/11/24,Campaign ABC,AG 60,12.17,0,5,0,,,
3/11/24,Campaign ABC,AG 61,27.64,176.34,8,1,1,1,0
3/11/24,Campaign ABC,AG 64,12.83,0,4,0,,,
3/11/24,Campaign ABC,AG 65,14.25,0,5,1,1,1,0
3/11/24,Campaign ABC,AG 66,30.7,0,12,3,1,0,
3/11/24,Campaign ABC,AG 67,59.01,0,9,1,,,
3/11/24,Campaign ABC,AG 71,4.02,0,1,1,0,0,
3/11/24,Campaign ABC,AG 73,1.73,0,1,0,,,
3/10/24,Campaign ABC,AG 1,0,0,0,0,,,
3/10/24,Campaign ABC,AG2,0,0,0,0,,,
3/10/24,Campaign ABC,AG 4,14.71,0,2,0,,,
3/10/24,Campaign ABC,AG 5,0,0,0,0,,,
3/10/24,Campaign ABC,AG 6,0,0,0,0,,,
3/10/24,Campaign ABC,AG 7,3.24,0,1,0,,,
3/10/24,Campaign ABC,AG 8,18.35,0,5,0,,,
3/10/24,Campaign ABC,AG 9,2.36,0,1,0,,,
3/10/24,Campaign ABC,AG 10,0,0,0,0,,,
3/10/24,Campaign ABC,AG 11,14.92,0,5,0,,,
3/10/24,Campaign ABC,AG 12,30.04,0,6,0,,,
3/10/24,Campaign ABC,AG 13,8.12,0,4,0,,,
3/10/24,Campaign ABC,AG 14,40.06,0,18,0,0,0,
3/10/24,Campaign ABC,AG 15,6,0,4,0,,,
3/10/24,Campaign ABC,AG 17,21.93,0,7,0,,,
3/10/24,Campaign ABC,AG 20,0,0,0,0,,,
3/10/24,Campaign ABC,AG 21,107.7,156.85,20,3,0.75,0.75,0
3/10/24,Campaign ABC,AG 22,20.68,0,8,0,,,
3/10/24,Campaign ABC,AG 23,26.4,0,8,0,,,
3/10/24,Campaign ABC,AG 25,186.38,2371.54,26,8,0.714285714,0.428571429,0.333333333
3/10/24,Campaign ABC,AG 27,1382.17,735.75,290,22,0.529411765,0.441176471,0.133333333
3/10/24,Campaign ABC,AG 28,23.64,0,12,1,1,1,1
3/10/24,Campaign ABC,AG 34,327.46,0,88,4,0,0.4,0
3/10/24,Campaign ABC,AG 35,73.45,9.49,26,2,0.5,1,0
3/10/24,Campaign ABC,AG 36,173.75,4.63,40,9,0.2,0.2,0
3/10/24,Campaign ABC,AG 37,3.83,0,1,0,,,
3/10/24,Campaign ABC,AG 40,12.13,0,5,0,,,
3/10/24,Campaign ABC,AG 41,0,0,0,0,,,
3/10/24,Campaign ABC,AG 42,0,0,0,0,,,
3/10/24,Campaign ABC,AG 43,151.32,3866.18,105,9,0.3,0.3,0.666666667
3/10/24,Campaign ABC,AG 44,16.12,0,6,0,,,
3/10/24,Campaign ABC,AG 46,15.81,0,3,0,0,0,
3/10/24,Campaign ABC,AG 47,1310.02,1559.33,817,31,0.456140351,0.463157895,0.266666667
3/10/24,Campaign ABC,AG 48,0,0,0,0,,,
3/10/24,Campaign ABC,AG 50,0,0,0,0,,,
3/10/24,Campaign ABC,AG 52,41.34,0,12,0,,,
3/10/24,Campaign ABC,AG 54,147.81,0,41,2,0,0,
3/10/24,Campaign ABC,AG 55,681.34,669.09,202,12,0.6,0.55,0.727272727
3/10/24,Campaign ABC,AG 57,1.21,0,1,0,,,
3/10/24,Campaign ABC,AG 58,0,0,0,0,,,
3/10/24,Campaign ABC,AG 59,0,0,0,0,,,
3/10/24,Campaign ABC,AG 60,0,0,0,0,,,
3/10/24,Campaign ABC,AG 61,12.67,65,3,1,0,1,0
3/10/24,Campaign ABC,AG 64,17.93,0,5,0,0,0,
3/10/24,Campaign ABC,AG 65,16.54,0,4,0,,,
3/10/24,Campaign ABC,AG 66,22.7,0,9,1,0.333333333,0,
3/10/24,Campaign ABC,AG 67,47.51,0,8,3,0.666666667,0.333333333,1
3/10/24,Campaign ABC,AG 71,0,0,0,0,,,
3/9/24,Campaign ABC,AG 1,3.94,0,1,0,,,
3/9/24,Campaign ABC,AG2,0,0,0,0,,,
3/9/24,Campaign ABC,AG 4,26.48,0,4,0,,,
3/9/24,Campaign ABC,AG 6,5.98,0,5,0,,,
3/9/24,Campaign ABC,AG 7,14.48,0,2,0,,,
3/9/24,Campaign ABC,AG 8,35.53,0,14,1,1,0,
3/9/24,Campaign ABC,AG 9,0,0,0,0,,,
3/9/24,Campaign ABC,AG 10,0,0,0,0,,,
3/9/24,Campaign ABC,AG 11,68.76,0,14,0,,,
3/9/24,Campaign ABC,AG 12,13.46,0,2,0,,,
3/9/24,Campaign ABC,AG 13,7.89,0,4,0,,,
3/9/24,Campaign ABC,AG 14,33.63,0,23,1,0.5,0,
3/9/24,Campaign ABC,AG 15,27.11,0,5,0,,,
3/9/24,Campaign ABC,AG 17,31.13,0,8,0,,,
3/9/24,Campaign ABC,AG 19,1.96,0,1,0,,,
3/9/24,Campaign ABC,AG 20,3.78,2080.57,1,1,1,1,1
3/9/24,Campaign ABC,AG 21,211.88,0,32,3,0.5,0,
3/9/24,Campaign ABC,AG 22,121.59,0,29,2,0,0.5,0
3/9/24,Campaign ABC,AG 23,6.92,0,6,0,,,
3/9/24,Campaign ABC,AG 25,231.24,345.71,31,3,0.5,0.5,1
3/9/24,Campaign ABC,AG 27,1177.93,330.25,242,17,0.529411765,0.323529412,0.454545455
3/9/24,Campaign ABC,AG 28,33.33,0,12,1,0,0,
3/9/24,Campaign ABC,AG 34,287.83,53.6,80,6,0.5,0.5,0
3/9/24,Campaign ABC,AG 35,61.16,11.16,22,1,0,1,0
3/9/24,Campaign ABC,AG 36,204.87,50.09,49,2,0.333333333,0.333333333,0
3/9/24,Campaign ABC,AG 37,11.44,0,4,0,,,
3/9/24,Campaign ABC,AG 38,0,0,0,0,,,
3/9/24,Campaign ABC,AG 40,0,0,0,0,,,
3/9/24,Campaign ABC,AG 42,4.38,0,1,0,,,
3/9/24,Campaign ABC,AG 43,159.53,27.9,107,3,0.6,0.4,0
3/9/24,Campaign ABC,AG 44,7.27,0,2,0,,,
3/9/24,Campaign ABC,AG 46,42.5,0,10,1,,,
3/9/24,Campaign ABC,AG 47,1397.7,400.88,841,32,0.454545455,0.309090909,0.117647059
3/9/24,Campaign ABC,AG 48,1.25,0,1,0,,,
3/9/24,Campaign ABC,AG 50,1.48,0,1,0,,,
3/9/24,Campaign ABC,AG 52,29.37,0,10,0,,,
3/9/24,Campaign ABC,AG 54,129.96,807.45,39,5,0.6,0.4,0.5
3/9/24,Campaign ABC,AG 55,482.59,59.51,173,4,0.5,0.4,0
3/9/24,Campaign ABC,AG 56,0,0,0,0,,,
3/9/24,Campaign ABC,AG 57,9.31,0,1,0,,,
3/9/24,Campaign ABC,AG 58,0,0,0,0,,,
3/9/24,Campaign ABC,AG 60,0,0,0,0,,,
3/9/24,Campaign ABC,AG 61,4.84,0,2,0,,,
3/9/24,Campaign ABC,AG 64,0.92,0,1,0,,,
3/9/24,Campaign ABC,AG 65,34.94,0,6,0,0,1,0
3/9/24,Campaign ABC,AG 66,34.12,0,17,0,,,
3/9/24,Campaign ABC,AG 67,48.76,8.13,9,1,0,0.5,0
3/9/24,Campaign ABC,AG 71,0,0,0,0,,,
3/9/24,Campaign ABC,AG 73,0,0,0,0,,,
3/8/24,Campaign ABC,AG 1,9.2,0,2,0,,,
3/8/24,Campaign ABC,AG2,0,0,0,0,,,
3/8/24,Campaign ABC,AG 4,5.98,0,1,0,,,
3/8/24,Campaign ABC,AG 5,0,0,0,0,,,
3/8/24,Campaign ABC,AG 6,6.12,0,3,0,,,
3/8/24,Campaign ABC,AG 7,2.22,0,1,0,,,
3/8/24,Campaign ABC,AG 8,36.69,0,7,0,,,
3/8/24,Campaign ABC,AG 9,9.11,0,3,0,,,
3/8/24,Campaign ABC,AG 10,0,0,0,0,,,
3/8/24,Campaign ABC,AG 11,23.01,0,6,0,,,
3/8/24,Campaign ABC,AG 12,12.44,0,2,0,,,
3/8/24,Campaign ABC,AG 13,3.76,0,1,0,,,
3/8/24,Campaign ABC,AG 14,13.9,0,10,0,,,
3/8/24,Campaign ABC,AG 15,22.18,0,9,0,,,
3/8/24,Campaign ABC,AG 17,27.08,0,6,1,,,
3/8/24,Campaign ABC,AG 19,0.92,0,1,0,,,
3/8/24,Campaign ABC,AG 20,10.99,0,3,0,,,
3/8/24,Campaign ABC,AG 21,126.46,0,28,2,0.5,0,
3/8/24,Campaign ABC,AG 22,54.14,0,20,1,1,1,1
3/8/24,Campaign ABC,AG 23,25.86,0,12,0,,,
3/8/24,Campaign ABC,AG 25,326.53,26.42,42,8,0.8,0.3,0
3/8/24,Campaign ABC,AG 27,647.1,2466.45,143,15,0.75,0.75,0.416666667
3/8/24,Campaign ABC,AG 28,23.76,0,7,1,1,0,
3/8/24,Campaign ABC,AG 34,250.52,180.38,63,3,0.8,0.6,0.333333333
3/8/24,Campaign ABC,AG 35,51.53,0,21,0,0,0,
3/8/24,Campaign ABC,AG 36,144.34,599.77,36,2,0.666666667,0.666666667,1
3/8/24,Campaign ABC,AG 37,1.18,0,1,0,,,
3/8/24,Campaign ABC,AG 38,0,0,0,0,,,
3/8/24,Campaign ABC,AG 40,9.23,0,1,1,1,0,
3/8/24,Campaign ABC,AG 42,4.84,0,2,0,,,
3/8/24,Campaign ABC,AG 43,144.24,0,84,3,1,0,
3/8/24,Campaign ABC,AG 44,12.56,0,6,0,,,
3/8/24,Campaign ABC,AG 46,33.07,0,8,0,,,
3/8/24,Campaign ABC,AG 47,989.16,717.54,615,22,0.475,0.25,0.1
3/8/24,Campaign ABC,AG 48,5.05,0,2,0,,,
3/8/24,Campaign ABC,AG 49,0,0,0,0,,,
3/8/24,Campaign ABC,AG 50,0.94,0,1,0,,,
3/8/24,Campaign ABC,AG 52,39.64,0,12,0,,,
3/8/24,Campaign ABC,AG 54,82.39,0,35,3,0.5,0,
3/8/24,Campaign ABC,AG 55,329.35,5.65,111,12,0.333333333,0.083333333,0
3/8/24,Campaign ABC,AG 56,0,0,0,0,,,
3/8/24,Campaign ABC,AG 59,0,0,0,0,,,
3/8/24,Campaign ABC,AG 60,5.93,0,3,0,,,
3/8/24,Campaign ABC,AG 61,11.08,0,4,0,,,
3/8/24,Campaign ABC,AG 64,9.64,0,4,0,,,
3/8/24,Campaign ABC,AG 65,5.55,0,2,0,,,
3/8/24,Campaign ABC,AG 66,7.86,0,6,0,,,
3/8/24,Campaign ABC,AG 67,29.74,0,4,0,0.5,0,
3/8/24,Campaign ABC,AG 71,0,0,0,0,,,
3/8/24,Campaign ABC,AG 73,0,0,0,0,,,
3/7/24,Campaign ABC,AG 1,11.62,0,3,0,0,0,
3/7/24,Campaign ABC,AG2,0,0,0,0,,,
3/7/24,Campaign ABC,AG 4,9.6,0,1,0,1,0,
3/7/24,Campaign ABC,AG 5,21.27,0,3,0,,,
3/7/24,Campaign ABC,AG 6,6.27,0,3,0,,,
3/7/24,Campaign ABC,AG 7,2.31,0,1,0,,,
3/7/24,Campaign ABC,AG 8,23.73,0,7,1,0,0,
3/7/24,Campaign ABC,AG 9,11.03,0,2,0,0,0,
3/7/24,Campaign ABC,AG 10,10.71,0,2,0,,,
3/7/24,Campaign ABC,AG 11,8.46,0,2,0,,,
3/7/24,Campaign ABC,AG 12,8.21,0,2,0,,,
3/7/24,Campaign ABC,AG 13,32.82,0,10,0,,,
3/7/24,Campaign ABC,AG 14,16.99,0,12,0,,,
3/7/24,Campaign ABC,AG 15,13.78,0,4,0,,,
3/7/24,Campaign ABC,AG 17,22.41,0,5,0,,,
3/7/24,Campaign ABC,AG 18,6.02,0,1,0,,,
3/7/24,Campaign ABC,AG 19,2.09,0,1,0,,,
3/7/24,Campaign ABC,AG 20,9.83,0,2,1,1,0,
3/7/24,Campaign ABC,AG 21,131.3,0,24,2,0.5,0,
3/7/24,Campaign ABC,AG 22,52.35,0,13,0,1,0,
3/7/24,Campaign ABC,AG 23,8.31,0,5,0,,,
3/7/24,Campaign ABC,AG 25,296.03,24.47,37,3,0.666666667,0.666666667,0.25
3/7/24,Campaign ABC,AG 27,1002.25,1104.82,201,26,0.444444444,0.407407407,0.454545455
3/7/24,Campaign ABC,AG 28,4.33,0,2,0,,,
3/7/24,Campaign ABC,AG 32,0,0,0,0,,,
3/7/24,Campaign ABC,AG 34,198.85,2.73,59,2,1,1,0.5
3/7/24,Campaign ABC,AG 35,34.46,2.93,13,1,1,0.5,0
3/7/24,Campaign ABC,AG 36,114.11,0,36,0,,,
3/7/24,Campaign ABC,AG 37,10.13,0,2,0,,,
3/7/24,Campaign ABC,AG 38,0,0,0,0,,,
3/7/24,Campaign ABC,AG 40,9.5,0,3,0,,,
3/7/24,Campaign ABC,AG 42,1.54,0,1,0,,,
3/7/24,Campaign ABC,AG 43,122.53,5147.01,85,2,0.2,0.4,1
3/7/24,Campaign ABC,AG 44,4.92,0,2,0,,,
3/7/24,Campaign ABC,AG 46,23.64,0,5,0,,,
3/7/24,Campaign ABC,AG 47,1152.53,214.86,706,23,0.513513514,0.27027027,0.4
3/7/24,Campaign ABC,AG 48,0,0,0,0,,,
3/7/24,Campaign ABC,AG 49,0,0,0,0,,,
3/7/24,Campaign ABC,AG 50,5.87,0,1,0,,,
3/7/24,Campaign ABC,AG 52,36.31,8.08,12,1,0,1,0
3/7/24,Campaign ABC,AG 54,106.29,0,33,3,0.5,0.25,1
3/7/24,Campaign ABC,AG 55,413.41,264.37,116,6,0.571428571,0.571428571,0.75
3/7/24,Campaign ABC,AG 56,0,0,0,0,,,
3/7/24,Campaign ABC,AG 57,0,0,0,0,,,
3/7/24,Campaign ABC,AG 59,14,0,4,0,,,
3/7/24,Campaign ABC,AG 60,6.35,0,4,0,,,
3/7/24,Campaign ABC,AG 61,17.24,0,6,0,,,
3/7/24,Campaign ABC,AG 64,11.72,0,3,0,,,
3/7/24,Campaign ABC,AG 65,22.26,0,7,0,,,
3/7/24,Campaign ABC,AG 66,18.83,0,8,0,,,
3/7/24,Campaign ABC,AG 67,13.62,0,4,1,0,1,0
3/7/24,Campaign ABC,AG 71,0,0,0,0,,,
3/6/24,Campaign ABC,AG 1,0,0,0,0,,,
3/6/24,Campaign ABC,AG2,0,0,0,0,,,
3/6/24,Campaign ABC,AG 4,9.58,0,1,0,,,
3/6/24,Campaign ABC,AG 5,0,0,0,0,,,
3/6/24,Campaign ABC,AG 6,0,0,0,0,,,
3/6/24,Campaign ABC,AG 7,0,0,0,0,,,
3/6/24,Campaign ABC,AG 8,29.77,0,7,0,,,
3/6/24,Campaign ABC,AG 9,13.06,0,6,0,,,
3/6/24,Campaign ABC,AG 10,4.64,425.94,2,1,1,1,1
3/6/24,Campaign ABC,AG 11,42.07,0,8,0,,,
3/6/24,Campaign ABC,AG 12,36.76,0,8,1,,,
3/6/24,Campaign ABC,AG 13,18.86,0,6,0,,,
3/6/24,Campaign ABC,AG 14,30.12,0,19,0,,,
3/6/24,Campaign ABC,AG 15,42.75,0,13,1,1,0,
3/6/24,Campaign ABC,AG 17,12.06,0,4,0,0,0,
3/6/24,Campaign ABC,AG 18,0,0,0,0,,,
3/6/24,Campaign ABC,AG 19,0,0,0,0,,,
3/6/24,Campaign ABC,AG 20,23.21,0,4,1,1,0,
3/6/24,Campaign ABC,AG 21,109.67,0,21,2,1,0,
3/6/24,Campaign ABC,AG 22,125.22,0,37,0,,,
3/6/24,Campaign ABC,AG 23,25.56,0,11,0,1,0,
3/6/24,Campaign ABC,AG 25,302.52,118.75,42,7,0.666666667,0.666666667,0.5
3/6/24,Campaign ABC,AG 27,992.6,65.34,208,12,0.470588235,0.294117647,0.2
3/6/24,Campaign ABC,AG 28,1.25,0,1,0,,,
3/6/24,Campaign ABC,AG 32,0,0,0,0,,,
3/6/24,Campaign ABC,AG 34,301.43,141.51,91,5,0.625,0.5,0.25
3/6/24,Campaign ABC,AG 35,83.84,473.91,23,1,1,1,1
3/6/24,Campaign ABC,AG 36,107.16,345.14,31,4,0.75,0.75,0.666666667
3/6/24,Campaign ABC,AG 37,0,0,0,0,,,
3/6/24,Campaign ABC,AG 40,5.18,0,2,0,,,
3/6/24,Campaign ABC,AG 42,3.58,0,2,0,,,
3/6/24,Campaign ABC,AG 43,176.89,64.05,108,2,0.6,0.4,0
3/6/24,Campaign ABC,AG 44,18.87,0,7,0,,,
3/6/24,Campaign ABC,AG 46,27.96,0,8,0,,,
3/6/24,Campaign ABC,AG 47,1590.83,1322.26,944,29,0.432835821,0.53880597,0.1875
3/6/24,Campaign ABC,AG 48,9.98,0,1,0,,,
3/6/24,Campaign ABC,AG 50,0,0,0,0,,,
3/6/24,Campaign ABC,AG 52,38.12,0,14,1,0,0,
3/6/24,Campaign ABC,AG 54,183.82,0,56,1,0.5,0,
3/6/24,Campaign ABC,AG 55,474.76,52.59,157,9,0.533333333,0.2,0
3/6/24,Campaign ABC,AG 57,8.31,0,1,0,,,
3/6/24,Campaign ABC,AG 60,2.2,0,1,0,,,
3/6/24,Campaign ABC,AG 61,23.72,0,6,0,,,
3/6/24,Campaign ABC,AG 64,19.65,0,5,0,,,
3/6/24,Campaign ABC,AG 65,11.15,0,3,0,1,1,1
3/6/24,Campaign ABC,AG 66,27.06,0,11,0,,,
3/6/24,Campaign ABC,AG 67,9.31,0,3,0,,,
3/6/24,Campaign ABC,AG 71,6.11,0,1,0,,,
3/5/24,Campaign ABC,AG 1,21.07,0,3,0,,,
3/5/24,Campaign ABC,AG2,0,0,0,0,,,
3/5/24,Campaign ABC,AG 4,8.43,0,1,0,,,
3/5/24,Campaign ABC,AG 5,0,0,0,0,,,
3/5/24,Campaign ABC,AG 6,6.9,0,3,0,,,
3/5/24,Campaign ABC,AG 7,4.54,0,2,0,,,
3/5/24,Campaign ABC,AG 8,23.85,0,7,1,1,1,1
3/5/24,Campaign ABC,AG 9,12.29,33.01,6,1,1,1,1
3/5/24,Campaign ABC,AG 10,0,0,0,0,,,
3/5/24,Campaign ABC,AG 11,41.85,0,7,0,,,
3/5/24,Campaign ABC,AG 12,16.86,0,4,0,,,
3/5/24,Campaign ABC,AG 13,12.72,0,5,0,,,
3/5/24,Campaign ABC,AG 14,30.89,0,18,2,0,0,
3/5/24,Campaign ABC,AG 15,16.42,0,4,0,,,
3/5/24,Campaign ABC,AG 17,0,0,0,0,,,
3/5/24,Campaign ABC,AG 19,0,0,0,0,,,
3/5/24,Campaign ABC,AG 20,16.38,0,6,0,,,
3/5/24,Campaign ABC,AG 21,201.53,9.31,35,5,0.4,0.2,0
3/5/24,Campaign ABC,AG 22,118.77,20.35,36,0,0,1,0
3/5/24,Campaign ABC,AG 23,13.11,0,7,0,1,0,
3/5/24,Campaign ABC,AG 25,278.76,0,36,7,0.333333333,0.666666667,0.333333333
3/5/24,Campaign ABC,AG 27,1231.43,394.53,234,31,0.454545455,0.242424242,0.375
3/5/24,Campaign ABC,AG 28,2.51,0,2,0,,,
3/5/24,Campaign ABC,AG 32,0,0,0,0,,,
3/5/24,Campaign ABC,AG 34,344.85,0,95,5,0.333333333,0,
3/5/24,Campaign ABC,AG 35,58.81,0,14,1,0,0,
3/5/24,Campaign ABC,AG 36,201.72,0,51,1,0.5,0.5,0
3/5/24,Campaign ABC,AG 37,4.29,0,1,0,,,
3/5/24,Campaign ABC,AG 38,0.9,0,1,0,,,
3/5/24,Campaign ABC,AG 40,14.88,0,3,0,,,
3/5/24,Campaign ABC,AG 42,4.3,0,1,0,,,
3/5/24,Campaign ABC,AG 43,153.12,0,82,2,1,0.25,0
3/5/24,Campaign ABC,AG 44,4.02,0,1,0,,,
3/5/24,Campaign ABC,AG 46,38.54,0,8,0,,,
3/5/24,Campaign ABC,AG 47,1506.97,3767.58,918,36,0.388059701,0.23880597,0.3125
3/5/24,Campaign ABC,AG 48,10.84,0,3,0,,,
3/5/24,Campaign ABC,AG 50,1.93,0,1,0,,,
3/5/24,Campaign ABC,AG 52,34.23,0,13,0,,,
3/5/24,Campaign ABC,AG 54,111.42,0,32,3,0,0,
3/5/24,Campaign ABC,AG 55,542.41,1024.98,171,13,0.476190476,0.238095238,0.4
3/5/24,Campaign ABC,AG 57,0,0,0,0,,,
3/5/24,Campaign ABC,AG 58,0,0,0,0,,,
3/5/24,Campaign ABC,AG 59,0,0,0,0,,,
3/5/24,Campaign ABC,AG 60,3.56,0,2,0,,,
